# source_api_id	status	crystal_refs	notes
src/tokenizer/encoding.rs::struct::Encoding	missing	-	baseline
src/tokenizer/mod.rs::enum::DecodeStreamError	missing	-	baseline
src/tokenizer/mod.rs::enum::EncodeInput	missing	-	baseline
src/tokenizer/mod.rs::enum::InputSequence	missing	-	baseline
src/tokenizer/mod.rs::enum::ProcessorError	missing	-	baseline
src/tokenizer/mod.rs::func::add_special_tokens	missing	-	baseline
src/tokenizer/mod.rs::func::add_tokens	missing	-	baseline
src/tokenizer/mod.rs::func::build	missing	-	baseline
src/tokenizer/mod.rs::func::decode	missing	-	baseline
src/tokenizer/mod.rs::func::decode_batch	missing	-	baseline
src/tokenizer/mod.rs::func::decode_stream	missing	-	baseline
src/tokenizer/mod.rs::func::default_process	missing	-	baseline
src/tokenizer/mod.rs::func::get_added_tokens_decoder	missing	-	baseline
src/tokenizer/mod.rs::func::get_added_vocabulary	missing	-	baseline
src/tokenizer/mod.rs::func::get_decoder	missing	-	baseline
src/tokenizer/mod.rs::func::get_encode_special_tokens	missing	-	baseline
src/tokenizer/mod.rs::func::get_model	missing	-	baseline
src/tokenizer/mod.rs::func::get_normalizer	missing	-	baseline
src/tokenizer/mod.rs::func::get_padding	missing	-	baseline
src/tokenizer/mod.rs::func::get_padding_mut	missing	-	baseline
src/tokenizer/mod.rs::func::get_post_processor	missing	-	baseline
src/tokenizer/mod.rs::func::get_pre_tokenizer	missing	-	baseline
src/tokenizer/mod.rs::func::get_truncation	missing	-	baseline
src/tokenizer/mod.rs::func::get_truncation_mut	missing	-	baseline
src/tokenizer/mod.rs::func::get_vocab	missing	-	baseline
src/tokenizer/mod.rs::func::get_vocab_size	missing	-	baseline
src/tokenizer/mod.rs::func::id_to_token	missing	-	baseline
src/tokenizer/mod.rs::func::into_inner	missing	-	baseline
src/tokenizer/mod.rs::func::new	missing	-	baseline
src/tokenizer/mod.rs::func::post_process	missing	-	baseline
src/tokenizer/mod.rs::func::set_encode_special_tokens	missing	-	baseline
src/tokenizer/mod.rs::func::step	missing	-	baseline
src/tokenizer/mod.rs::func::to_string	missing	-	baseline
src/tokenizer/mod.rs::func::token_to_id	missing	-	baseline
src/tokenizer/mod.rs::func::with_added_vocabulary	missing	-	baseline
src/tokenizer/mod.rs::func::with_decoder	missing	-	baseline
src/tokenizer/mod.rs::func::with_model	missing	-	baseline
src/tokenizer/mod.rs::func::with_normalizer	missing	-	baseline
src/tokenizer/mod.rs::func::with_padding	missing	-	baseline
src/tokenizer/mod.rs::func::with_post_processor	missing	-	baseline
src/tokenizer/mod.rs::func::with_pre_tokenizer	missing	-	baseline
src/tokenizer/mod.rs::func::with_truncation	missing	-	baseline
src/tokenizer/mod.rs::method::Token.new	missing	-	baseline
src/tokenizer/mod.rs::method::Tokenizer.new	missing	-	baseline
src/tokenizer/mod.rs::method::TokenizerBuilder.new	missing	-	baseline
src/tokenizer/mod.rs::method::TokenizerImpl.add_special_tokens	missing	-	baseline
src/tokenizer/mod.rs::method::TokenizerImpl.new	missing	-	baseline
src/tokenizer/mod.rs::method::TokenizerImpl.post_process	missing	-	baseline
src/tokenizer/mod.rs::method::TokenizerImpl.to_string	missing	-	baseline
src/tokenizer/mod.rs::struct::BuilderError	missing	-	baseline
src/tokenizer/mod.rs::struct::DecodeStream	missing	-	baseline
src/tokenizer/mod.rs::struct::Token	missing	-	baseline
src/tokenizer/mod.rs::struct::Tokenizer	missing	-	baseline
src/tokenizer/mod.rs::struct::TokenizerBuilder	missing	-	baseline
src/tokenizer/mod.rs::struct::TokenizerImpl	missing	-	baseline
src/tokenizer/mod.rs::struct::TruncationParamError	missing	-	baseline
src/tokenizer/mod.rs::trait::Decoder	missing	-	baseline
